online_customer_id,first_name,last_name,email,phone,city,loyalty_member_id,online_order_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
10118,James,Ryan,james.ryan@example.com,-4496,North Craig,3004.0,80522,2024-03-15 20:13:00,Preparing,Web,Delivery,,1.71,0.83,Card,440,18:00-24:00
10118,James,Ryan,james.ryan@example.com,-4496,North Craig,3004.0,80656,2024-03-02 15:10:00,Cancelled,Mobile App,Delivery,,1.49,0.93,Card,872,12:00-18:00
10119,Mark,Kennedy,mark.kennedy@example.com,+1-208-267-7345x40193,East Robertburgh,3003.0,80024,2024-03-16 12:01:00,Cancelled,Mobile App,Delivery,,1.09,0.55,PayPal,907,12:00-18:00
10119,Mark,Kennedy,mark.kennedy@example.com,+1-208-267-7345x40193,East Robertburgh,3003.0,81133,2024-03-05 20:01:00,Cancelled,Mobile App,Delivery,,1.97,0.46,Mobile Wallet,432,18:00-24:00
10119,Mark,Kennedy,mark.kennedy@example.com,+1-208-267-7345x40193,East Robertburgh,3003.0,81154,2024-03-27 18:55:00,Placed,Web,Delivery,,2.24,1.51,Mobile Wallet,739,18:00-24:00
10119,Mark,Kennedy,mark.kennedy@example.com,+1-208-267-7345x40193,East Robertburgh,3003.0,81161,2024-03-06 14:04:00,Completed,Web,Pickup,2.0,0.0,0.07,Card,572,12:00-18:00
10120,Sarah,Johnson,sarah.johnson@example.com,(724)004-9915x4788,Smallberg,,80481,2024-03-22 14:22:00,Completed,Web,Pickup,,0.0,1.06,PayPal,523,12:00-18:00
10120,Sarah,Johnson,sarah.johnson@example.com,(724)004-9915x4788,Smallberg,,80752,2024-03-02 16:11:00,Completed,Mobile App,Pickup,3.0,0.0,1.81,Mobile Wallet,889,12:00-18:00
10121,Melissa,Mcdonald,melissa.mcdonald@example.com,152.742.0549,East Cheryl,3003.0,80461,2024-03-29 10:54:00,Completed,Mobile App,Pickup,,0.0,0.81,PayPal,96,06:00-12:00
10121,Melissa,Mcdonald,melissa.mcdonald@example.com,152.742.0549,East Cheryl,3003.0,80477,2024-03-25 00:02:00,Placed,Mobile App,Pickup,2.0,0.0,1.97,Card,548,00:00-06:00
10121,Melissa,Mcdonald,melissa.mcdonald@example.com,152.742.0549,East Cheryl,3003.0,80621,2024-03-06 04:02:00,Preparing,Web,Pickup,2.0,0.0,0.06,PayPal,388,00:00-06:00
10121,Melissa,Mcdonald,melissa.mcdonald@example.com,152.742.0549,East Cheryl,3003.0,80647,2024-03-17 19:44:00,Cancelled,Web,Pickup,2.0,0.0,0.02,Card,549,18:00-24:00
10121,Melissa,Mcdonald,melissa.mcdonald@example.com,152.742.0549,East Cheryl,3003.0,81601,2024-03-30 14:10:00,Placed,Mobile App,Pickup,1.0,0.0,1.12,Mobile Wallet,541,12:00-18:00
10121,Melissa,Mcdonald,melissa.mcdonald@example.com,152.742.0549,East Cheryl,3003.0,81907,2024-03-18 18:31:00,Cancelled,Web,Pickup,,0.0,1.08,Mobile Wallet,975,18:00-24:00
10122,Danielle,Sullivan,danielle.sullivan@example.com,(851)612-2753x04637,Stephanieport,3001.0,80310,2024-03-28 21:39:00,Completed,Mobile App,Pickup,,0.0,0.37,PayPal,811,18:00-24:00
10122,Danielle,Sullivan,danielle.sullivan@example.com,(851)612-2753x04637,Stephanieport,3001.0,80737,2024-03-06 05:41:00,Completed,Web,Pickup,,0.0,0.64,Mobile Wallet,776,00:00-06:00
10122,Danielle,Sullivan,danielle.sullivan@example.com,(851)612-2753x04637,Stephanieport,3001.0,81887,2024-03-22 06:53:00,Cancelled,Mobile App,Pickup,2.0,0.0,0.75,Card,899,06:00-12:00
10123,Brandi,Berry,brandi.berry@example.com,530-174-2684x145,East Susan,,80452,2024-03-25 22:30:00,Preparing,Mobile App,Delivery,,2.15,0.68,Mobile Wallet,998,18:00-24:00
10123,Brandi,Berry,brandi.berry@example.com,530-174-2684x145,East Susan,,80502,2024-03-03 20:48:00,Completed,Mobile App,Pickup,,0.0,1.07,PayPal,10,18:00-24:00
10123,Brandi,Berry,brandi.berry@example.com,530-174-2684x145,East Susan,,80665,2024-03-01 22:24:00,Preparing,Web,Pickup,1.0,0.0,0.78,PayPal,917,18:00-24:00
10123,Brandi,Berry,brandi.berry@example.com,530-174-2684x145,East Susan,,81091,2024-03-15 08:11:00,Placed,Web,Delivery,,1.56,1.8,Card,485,06:00-12:00
10123,Brandi,Berry,brandi.berry@example.com,530-174-2684x145,East Susan,,81476,2024-03-19 09:35:00,Placed,Mobile App,Pickup,2.0,0.0,0.12,PayPal,334,06:00-12:00
10123,Brandi,Berry,brandi.berry@example.com,530-174-2684x145,East Susan,,81728,2024-03-10 04:55:00,Preparing,Mobile App,Pickup,3.0,0.0,0.08,Card,551,00:00-06:00
10124,Timothy,Gibson,timothy.gibson@example.com,+1-568-783-3918x785,New Danielside,,81082,2024-03-21 23:22:00,Preparing,Mobile App,Delivery,,1.09,1.32,PayPal,952,18:00-24:00
10124,Timothy,Gibson,timothy.gibson@example.com,+1-568-783-3918x785,New Danielside,,81194,2024-03-16 07:53:00,Completed,Web,Pickup,1.0,0.0,1.99,Card,675,06:00-12:00
10124,Timothy,Gibson,timothy.gibson@example.com,+1-568-783-3918x785,New Danielside,,81254,2024-03-18 13:06:00,Cancelled,Mobile App,Pickup,,0.0,0.62,Mobile Wallet,237,12:00-18:00
10124,Timothy,Gibson,timothy.gibson@example.com,+1-568-783-3918x785,New Danielside,,81821,2024-03-29 03:07:00,Completed,Web,Pickup,,0.0,1.54,Mobile Wallet,142,00:00-06:00
10124,Timothy,Gibson,timothy.gibson@example.com,+1-568-783-3918x785,New Danielside,,81832,2024-03-13 12:50:00,Completed,Web,Delivery,,2.4,1.66,Card,34,12:00-18:00
10124,Timothy,Gibson,timothy.gibson@example.com,+1-568-783-3918x785,New Danielside,,81855,2024-03-25 00:30:00,Cancelled,Web,Pickup,1.0,0.0,0.69,Card,377,00:00-06:00
10125,Rebecca,Harris,rebecca.harris@example.com,-5066,Stokesmouth,3001.0,80001,2024-03-16 00:44:00,Placed,Mobile App,Pickup,2.0,0.0,1.69,Card,115,00:00-06:00
10125,Rebecca,Harris,rebecca.harris@example.com,-5066,Stokesmouth,3001.0,80049,2024-03-26 02:49:00,Preparing,Mobile App,Delivery,,2.68,1.92,Card,489,00:00-06:00
10125,Rebecca,Harris,rebecca.harris@example.com,-5066,Stokesmouth,3001.0,80821,2024-03-22 10:13:00,Completed,Web,Pickup,2.0,0.0,0.34,Card,605,06:00-12:00
10125,Rebecca,Harris,rebecca.harris@example.com,-5066,Stokesmouth,3001.0,80874,2024-03-08 18:09:00,Placed,Web,Delivery,,2.3,1.43,Card,10,18:00-24:00
10125,Rebecca,Harris,rebecca.harris@example.com,-5066,Stokesmouth,3001.0,81535,2024-03-09 01:26:00,Completed,Web,Delivery,,1.46,1.6,Card,284,00:00-06:00
10125,Rebecca,Harris,rebecca.harris@example.com,-5066,Stokesmouth,3001.0,81827,2024-03-17 18:14:00,Cancelled,Web,Pickup,2.0,0.0,0.21,PayPal,815,18:00-24:00
10126,David,Perry,david.perry@example.com,001-087-406-4039,North Rodneyland,3002.0,80569,2024-03-06 10:22:00,Completed,Mobile App,Delivery,,3.98,0.13,Mobile Wallet,816,06:00-12:00
10126,David,Perry,david.perry@example.com,001-087-406-4039,North Rodneyland,3002.0,80781,2024-03-09 22:04:00,Placed,Web,Delivery,,3.53,1.82,Card,401,18:00-24:00
10126,David,Perry,david.perry@example.com,001-087-406-4039,North Rodneyland,3002.0,80785,2024-03-29 00:52:00,Preparing,Mobile App,Delivery,,3.37,0.66,Card,928,00:00-06:00
10126,David,Perry,david.perry@example.com,001-087-406-4039,North Rodneyland,3002.0,81451,2024-03-21 00:59:00,Preparing,Web,Delivery,,1.04,0.49,Card,803,00:00-06:00
10127,Amber,Brown,amber.brown@example.com,704-622-6567,Bennettside,,80125,2024-03-13 03:07:00,Placed,Web,Delivery,,2.73,1.97,PayPal,738,00:00-06:00
10127,Amber,Brown,amber.brown@example.com,704-622-6567,Bennettside,,80258,2024-03-30 03:57:00,Cancelled,Mobile App,Delivery,,3.52,0.27,Mobile Wallet,58,00:00-06:00
10127,Amber,Brown,amber.brown@example.com,704-622-6567,Bennettside,,80660,2024-03-15 22:58:00,Placed,Mobile App,Pickup,1.0,0.0,1.36,Mobile Wallet,565,18:00-24:00
10127,Amber,Brown,amber.brown@example.com,704-622-6567,Bennettside,,80939,2024-03-24 06:24:00,Preparing,Web,Delivery,,1.84,0.23,PayPal,762,06:00-12:00
10127,Amber,Brown,amber.brown@example.com,704-622-6567,Bennettside,,81352,2024-03-12 15:41:00,Preparing,Web,Delivery,,1.69,1.43,Card,322,12:00-18:00
10127,Amber,Brown,amber.brown@example.com,704-622-6567,Bennettside,,81455,2024-03-05 09:32:00,Cancelled,Mobile App,Delivery,,1.31,1.65,Card,292,06:00-12:00
10128,Dean,Dalton,dean.dalton@example.com,286-823-0047,Patelbury,3005.0,80122,2024-03-18 09:47:00,Completed,Mobile App,Delivery,,2.63,0.97,Mobile Wallet,685,06:00-12:00
10128,Dean,Dalton,dean.dalton@example.com,286-823-0047,Patelbury,3005.0,80165,2024-03-21 18:33:00,Placed,Mobile App,Delivery,,3.11,0.55,PayPal,565,18:00-24:00
10128,Dean,Dalton,dean.dalton@example.com,286-823-0047,Patelbury,3005.0,80639,2024-03-28 00:49:00,Cancelled,Mobile App,Delivery,,2.35,1.75,Card,81,00:00-06:00
10128,Dean,Dalton,dean.dalton@example.com,286-823-0047,Patelbury,3005.0,80926,2024-03-14 04:49:00,Completed,Mobile App,Delivery,,1.88,0.43,Mobile Wallet,41,00:00-06:00
10128,Dean,Dalton,dean.dalton@example.com,286-823-0047,Patelbury,3005.0,81108,2024-03-19 03:56:00,Placed,Mobile App,Pickup,,0.0,1.84,Mobile Wallet,361,00:00-06:00
10128,Dean,Dalton,dean.dalton@example.com,286-823-0047,Patelbury,3005.0,81307,2024-03-04 19:48:00,Placed,Web,Delivery,,3.18,1.27,PayPal,677,18:00-24:00
10129,John,Reed,john.reed@example.com,310-690-3311x907,East Joyfurt,3004.0,81110,2024-03-19 22:43:00,Preparing,Mobile App,Delivery,,1.91,0.59,Mobile Wallet,374,18:00-24:00
10130,Scott,Fernandez,scott.fernandez@example.com,001-028-439-5995x34283,Turnerton,3001.0,80475,2024-03-29 00:36:00,Completed,Mobile App,Delivery,,3.57,0.03,Card,649,00:00-06:00
10130,Scott,Fernandez,scott.fernandez@example.com,001-028-439-5995x34283,Turnerton,3001.0,80947,2024-03-16 05:07:00,Completed,Web,Pickup,3.0,0.0,0.19,Card,866,00:00-06:00
10130,Scott,Fernandez,scott.fernandez@example.com,001-028-439-5995x34283,Turnerton,3001.0,81018,2024-03-04 19:18:00,Preparing,Web,Delivery,,1.82,0.16,Mobile Wallet,615,18:00-24:00
10130,Scott,Fernandez,scott.fernandez@example.com,001-028-439-5995x34283,Turnerton,3001.0,81653,2024-03-18 03:18:00,Cancelled,Web,Delivery,,1.2,1.62,PayPal,980,00:00-06:00
10130,Scott,Fernandez,scott.fernandez@example.com,001-028-439-5995x34283,Turnerton,3001.0,81783,2024-03-26 07:15:00,Preparing,Mobile App,Delivery,,3.93,0.01,Card,96,06:00-12:00
10131,Angela,Vargas,angela.vargas@example.com,001-268-705-6856x6246,Port Amanda,3004.0,80365,2024-03-21 08:47:00,Cancelled,Web,Pickup,,0.0,1.45,PayPal,322,06:00-12:00
10131,Angela,Vargas,angela.vargas@example.com,001-268-705-6856x6246,Port Amanda,3004.0,80484,2024-03-12 00:06:00,Preparing,Mobile App,Pickup,,0.0,1.36,Card,964,00:00-06:00
10131,Angela,Vargas,angela.vargas@example.com,001-268-705-6856x6246,Port Amanda,3004.0,81617,2024-03-25 12:45:00,Placed,Mobile App,Pickup,,0.0,1.38,Mobile Wallet,397,12:00-18:00
10132,John,Perez,john.perez@example.com,001-270-866-8826x343,Deborahmouth,3002.0,80241,2024-03-24 12:33:00,Completed,Mobile App,Pickup,1.0,0.0,0.97,PayPal,774,12:00-18:00
10132,John,Perez,john.perez@example.com,001-270-866-8826x343,Deborahmouth,3002.0,80770,2024-03-22 21:48:00,Cancelled,Web,Pickup,,0.0,0.49,Card,527,18:00-24:00
10132,John,Perez,john.perez@example.com,001-270-866-8826x343,Deborahmouth,3002.0,81493,2024-03-25 09:44:00,Completed,Mobile App,Pickup,3.0,0.0,1.71,PayPal,274,06:00-12:00
10132,John,Perez,john.perez@example.com,001-270-866-8826x343,Deborahmouth,3002.0,81508,2024-03-17 18:02:00,Placed,Mobile App,Delivery,,3.42,0.29,PayPal,383,18:00-24:00
10133,Melanie,Davis,melanie.davis@example.com,001-304-699-0139x8373,Kevintown,3002.0,80736,2024-03-03 08:39:00,Preparing,Web,Pickup,1.0,0.0,1.5,Mobile Wallet,953,06:00-12:00
10133,Melanie,Davis,melanie.davis@example.com,001-304-699-0139x8373,Kevintown,3002.0,81008,2024-03-21 02:49:00,Preparing,Web,Pickup,3.0,0.0,1.94,PayPal,585,00:00-06:00
10133,Melanie,Davis,melanie.davis@example.com,001-304-699-0139x8373,Kevintown,3002.0,81824,2024-03-25 21:59:00,Cancelled,Mobile App,Delivery,,3.64,0.5,Card,10,18:00-24:00
10133,Melanie,Davis,melanie.davis@example.com,001-304-699-0139x8373,Kevintown,3002.0,81985,2024-03-08 02:34:00,Placed,Web,Delivery,,3.97,1.86,PayPal,886,00:00-06:00
10134,Jason,Lee,jason.lee@example.com,001-173-936-3854x6785,Josehaven,,80473,2024-03-29 15:21:00,Cancelled,Web,Delivery,,2.72,1.31,PayPal,976,12:00-18:00
10134,Jason,Lee,jason.lee@example.com,001-173-936-3854x6785,Josehaven,,80640,2024-03-27 23:44:00,Completed,Mobile App,Delivery,,1.6,0.83,Card,923,18:00-24:00
10134,Jason,Lee,jason.lee@example.com,001-173-936-3854x6785,Josehaven,,81190,2024-03-15 06:48:00,Placed,Web,Pickup,3.0,0.0,0.82,Mobile Wallet,560,06:00-12:00
10134,Jason,Lee,jason.lee@example.com,001-173-936-3854x6785,Josehaven,,81918,2024-03-15 22:07:00,Preparing,Mobile App,Delivery,,3.17,1.86,Card,20,18:00-24:00
10135,Nicole,Owens,nicole.owens@example.com,001-753-556-0932x0489,Phillipsborough,3002.0,80053,2024-03-28 04:03:00,Cancelled,Mobile App,Pickup,3.0,0.0,1.17,PayPal,272,00:00-06:00
10135,Nicole,Owens,nicole.owens@example.com,001-753-556-0932x0489,Phillipsborough,3002.0,80095,2024-03-23 13:55:00,Cancelled,Mobile App,Delivery,,1.17,1.72,Card,731,12:00-18:00
10135,Nicole,Owens,nicole.owens@example.com,001-753-556-0932x0489,Phillipsborough,3002.0,81192,2024-03-06 18:03:00,Placed,Mobile App,Pickup,1.0,0.0,0.05,Card,394,18:00-24:00
10136,Mark,James,mark.james@example.com,785.477.7252,Lake Amy,3003.0,80148,2024-03-30 05:05:00,Cancelled,Web,Delivery,,2.11,0.76,Card,767,00:00-06:00
10136,Mark,James,mark.james@example.com,785.477.7252,Lake Amy,3003.0,80158,2024-03-27 00:48:00,Cancelled,Web,Pickup,,0.0,0.34,PayPal,424,00:00-06:00
10136,Mark,James,mark.james@example.com,785.477.7252,Lake Amy,3003.0,80266,2024-03-02 22:45:00,Preparing,Mobile App,Pickup,2.0,0.0,0.78,PayPal,794,18:00-24:00
10136,Mark,James,mark.james@example.com,785.477.7252,Lake Amy,3003.0,81036,2024-03-11 23:50:00,Placed,Mobile App,Pickup,,0.0,0.07,Card,389,18:00-24:00
10136,Mark,James,mark.james@example.com,785.477.7252,Lake Amy,3003.0,81073,2024-03-13 06:48:00,Preparing,Web,Pickup,,0.0,1.17,Card,371,06:00-12:00
10136,Mark,James,mark.james@example.com,785.477.7252,Lake Amy,3003.0,81210,2024-03-23 01:12:00,Preparing,Mobile App,Pickup,2.0,0.0,0.57,Card,380,00:00-06:00
10136,Mark,James,mark.james@example.com,785.477.7252,Lake Amy,3003.0,81964,2024-03-24 14:28:00,Cancelled,Mobile App,Pickup,,0.0,1.37,Mobile Wallet,81,12:00-18:00
10137,Jack,Preston,jack.preston@example.com,+1-080-100-6231x2038,Brooksfort,3003.0,80359,2024-03-04 04:52:00,Completed,Web,Delivery,,3.83,1.92,Card,234,00:00-06:00
10137,Jack,Preston,jack.preston@example.com,+1-080-100-6231x2038,Brooksfort,3003.0,81635,2024-03-14 19:19:00,Preparing,Mobile App,Delivery,,3.76,1.72,Card,661,18:00-24:00
10137,Jack,Preston,jack.preston@example.com,+1-080-100-6231x2038,Brooksfort,3003.0,81957,2024-03-23 06:13:00,Cancelled,Mobile App,Pickup,1.0,0.0,0.44,PayPal,451,06:00-12:00
10138,Donna,Smith,donna.smith@example.com,-9351,Drakeburgh,,80162,2024-03-09 13:16:00,Cancelled,Web,Pickup,1.0,0.0,1.83,PayPal,566,12:00-18:00
10138,Donna,Smith,donna.smith@example.com,-9351,Drakeburgh,,80739,2024-03-12 05:02:00,Preparing,Mobile App,Delivery,,2.7,0.89,Mobile Wallet,50,00:00-06:00
10138,Donna,Smith,donna.smith@example.com,-9351,Drakeburgh,,81089,2024-03-08 18:48:00,Preparing,Mobile App,Pickup,2.0,0.0,1.27,Mobile Wallet,928,18:00-24:00
10138,Donna,Smith,donna.smith@example.com,-9351,Drakeburgh,,81915,2024-03-24 19:53:00,Cancelled,Mobile App,Pickup,2.0,0.0,1.19,Card,629,18:00-24:00
10139,Daniel,Davis,daniel.davis@example.com,(339)845-4615,Stevensbury,3003.0,80195,2024-03-20 01:28:00,Placed,Web,Delivery,,1.85,1.57,PayPal,936,00:00-06:00
10139,Daniel,Davis,daniel.davis@example.com,(339)845-4615,Stevensbury,3003.0,81107,2024-03-09 22:52:00,Cancelled,Web,Delivery,,1.87,0.06,PayPal,509,18:00-24:00
10139,Daniel,Davis,daniel.davis@example.com,(339)845-4615,Stevensbury,3003.0,81553,2024-03-01 23:40:00,Cancelled,Mobile App,Pickup,2.0,0.0,0.32,Mobile Wallet,494,18:00-24:00
10141,Jason,Parrish,jason.parrish@example.com,001-740-148-9025,East Brendafurt,,80351,2024-03-04 03:13:00,Preparing,Mobile App,Delivery,,1.89,0.53,PayPal,100,00:00-06:00
10142,Sarah,Evans,sarah.evans@example.com,001-396-856-2185,North Samuelland,3004.0,80390,2024-03-29 11:31:00,Completed,Mobile App,Delivery,,3.67,1.63,Card,684,06:00-12:00
10142,Sarah,Evans,sarah.evans@example.com,001-396-856-2185,North Samuelland,3004.0,81086,2024-03-05 23:15:00,Placed,Web,Pickup,,0.0,1.92,Card,688,18:00-24:00
10142,Sarah,Evans,sarah.evans@example.com,001-396-856-2185,North Samuelland,3004.0,81128,2024-03-08 04:55:00,Completed,Web,Delivery,,2.05,1.41,PayPal,806,00:00-06:00
10142,Sarah,Evans,sarah.evans@example.com,001-396-856-2185,North Samuelland,3004.0,81251,2024-03-08 15:36:00,Placed,Web,Pickup,2.0,0.0,1.98,Card,956,12:00-18:00
10142,Sarah,Evans,sarah.evans@example.com,001-396-856-2185,North Samuelland,3004.0,81459,2024-03-28 04:53:00,Cancelled,Mobile App,Pickup,1.0,0.0,1.41,Card,264,00:00-06:00
10142,Sarah,Evans,sarah.evans@example.com,001-396-856-2185,North Samuelland,3004.0,81698,2024-03-02 21:45:00,Placed,Mobile App,Pickup,2.0,0.0,0.02,Card,958,18:00-24:00
10142,Sarah,Evans,sarah.evans@example.com,001-396-856-2185,North Samuelland,3004.0,81995,2024-03-23 06:06:00,Preparing,Mobile App,Delivery,,2.55,1.09,Mobile Wallet,586,06:00-12:00
10143,Matthew,Mack,matthew.mack@example.com,+1-650-477-3586x629,Millerport,3004.0,80597,2024-03-21 16:34:00,Placed,Web,Delivery,,1.75,0.99,Mobile Wallet,801,12:00-18:00
10143,Matthew,Mack,matthew.mack@example.com,+1-650-477-3586x629,Millerport,3004.0,81163,2024-03-04 20:17:00,Placed,Mobile App,Pickup,3.0,0.0,1.71,PayPal,957,18:00-24:00
10143,Matthew,Mack,matthew.mack@example.com,+1-650-477-3586x629,Millerport,3004.0,81206,2024-03-17 02:21:00,Placed,Web,Delivery,,3.18,0.65,Mobile Wallet,635,00:00-06:00
10143,Matthew,Mack,matthew.mack@example.com,+1-650-477-3586x629,Millerport,3004.0,81554,2024-03-09 15:28:00,Cancelled,Mobile App,Delivery,,2.3,1.89,Card,118,12:00-18:00
10144,Lauren,Marquez,lauren.marquez@example.com,426-265-5110,Seanview,3005.0,81198,2024-03-11 13:41:00,Completed,Mobile App,Delivery,,2.02,1.13,Mobile Wallet,374,12:00-18:00
10144,Lauren,Marquez,lauren.marquez@example.com,426-265-5110,Seanview,3005.0,81663,2024-03-01 03:27:00,Preparing,Mobile App,Delivery,,2.31,1.72,PayPal,52,00:00-06:00
10145,Curtis,Miller,curtis.miller@example.com,(788)861-0158x19956,West Robertland,,80664,2024-03-04 05:14:00,Cancelled,Web,Pickup,1.0,0.0,0.8,Card,821,00:00-06:00
10145,Curtis,Miller,curtis.miller@example.com,(788)861-0158x19956,West Robertland,,80797,2024-03-19 11:11:00,Placed,Mobile App,Pickup,,0.0,1.31,Card,32,06:00-12:00
10145,Curtis,Miller,curtis.miller@example.com,(788)861-0158x19956,West Robertland,,80888,2024-03-25 22:34:00,Cancelled,Web,Delivery,,1.39,1.5,Mobile Wallet,407,18:00-24:00
10145,Curtis,Miller,curtis.miller@example.com,(788)861-0158x19956,West Robertland,,81156,2024-03-15 07:06:00,Completed,Web,Delivery,,3.99,0.26,PayPal,156,06:00-12:00
10145,Curtis,Miller,curtis.miller@example.com,(788)861-0158x19956,West Robertland,,81558,2024-03-06 19:57:00,Completed,Mobile App,Pickup,3.0,0.0,0.13,PayPal,759,18:00-24:00
10145,Curtis,Miller,curtis.miller@example.com,(788)861-0158x19956,West Robertland,,81600,2024-03-13 03:56:00,Placed,Mobile App,Pickup,2.0,0.0,1.93,Card,695,00:00-06:00
10146,Jenny,Hansen,jenny.hansen@example.com,982.622.4447,North Gary,,80283,2024-03-09 14:27:00,Placed,Web,Pickup,3.0,0.0,1.16,Card,970,12:00-18:00
10146,Jenny,Hansen,jenny.hansen@example.com,982.622.4447,North Gary,,80666,2024-03-06 11:43:00,Completed,Mobile App,Delivery,,3.4,1.47,PayPal,478,06:00-12:00
10146,Jenny,Hansen,jenny.hansen@example.com,982.622.4447,North Gary,,80807,2024-03-11 14:32:00,Completed,Web,Delivery,,2.36,0.74,Card,670,12:00-18:00
10146,Jenny,Hansen,jenny.hansen@example.com,982.622.4447,North Gary,,81360,2024-03-25 05:17:00,Preparing,Mobile App,Pickup,3.0,0.0,0.55,Mobile Wallet,889,00:00-06:00
10146,Jenny,Hansen,jenny.hansen@example.com,982.622.4447,North Gary,,81757,2024-03-05 05:39:00,Preparing,Web,Pickup,2.0,0.0,0.73,Card,911,00:00-06:00
10147,Joshua,Evans,joshua.evans@example.com,543-799-3712,Adamfurt,,80228,2024-03-03 19:45:00,Completed,Web,Pickup,2.0,0.0,1.51,Card,134,18:00-24:00
10147,Joshua,Evans,joshua.evans@example.com,543-799-3712,Adamfurt,,80440,2024-03-21 01:48:00,Placed,Mobile App,Pickup,3.0,0.0,0.3,PayPal,18,00:00-06:00
10147,Joshua,Evans,joshua.evans@example.com,543-799-3712,Adamfurt,,81711,2024-03-28 18:54:00,Preparing,Mobile App,Delivery,,1.48,0.65,PayPal,741,18:00-24:00
10148,Martin,Oliver,martin.oliver@example.com,756-924-5937x52654,Faulknerbury,,80057,2024-03-09 12:21:00,Completed,Mobile App,Delivery,,2.86,1.73,Card,310,12:00-18:00
10148,Martin,Oliver,martin.oliver@example.com,756-924-5937x52654,Faulknerbury,,80230,2024-03-18 08:47:00,Cancelled,Mobile App,Delivery,,3.87,1.95,PayPal,320,06:00-12:00
10148,Martin,Oliver,martin.oliver@example.com,756-924-5937x52654,Faulknerbury,,80645,2024-03-06 22:12:00,Cancelled,Web,Pickup,,0.0,1.2,PayPal,536,18:00-24:00
10148,Martin,Oliver,martin.oliver@example.com,756-924-5937x52654,Faulknerbury,,81201,2024-03-20 23:24:00,Preparing,Web,Pickup,,0.0,0.58,PayPal,826,18:00-24:00
10149,Mark,Ramirez,mark.ramirez@example.com,(519)398-2807x3741,Chambersberg,3002.0,80566,2024-03-14 17:51:00,Completed,Mobile App,Pickup,1.0,0.0,1.12,PayPal,567,12:00-18:00
10149,Mark,Ramirez,mark.ramirez@example.com,(519)398-2807x3741,Chambersberg,3002.0,80779,2024-03-29 17:35:00,Completed,Web,Pickup,2.0,0.0,1.95,Card,703,12:00-18:00
10149,Mark,Ramirez,mark.ramirez@example.com,(519)398-2807x3741,Chambersberg,3002.0,81556,2024-03-11 16:50:00,Cancelled,Web,Delivery,,2.25,0.03,PayPal,280,12:00-18:00
10149,Mark,Ramirez,mark.ramirez@example.com,(519)398-2807x3741,Chambersberg,3002.0,81958,2024-03-01 21:21:00,Completed,Mobile App,Delivery,,3.6,1.16,PayPal,155,18:00-24:00
10150,Cynthia,Allen,cynthia.allen@example.com,+1-266-179-7968x86805,North Kaylastad,3004.0,80060,2024-03-13 12:12:00,Preparing,Mobile App,Delivery,,1.5,0.91,Mobile Wallet,650,12:00-18:00
10150,Cynthia,Allen,cynthia.allen@example.com,+1-266-179-7968x86805,North Kaylastad,3004.0,80066,2024-03-24 09:52:00,Placed,Web,Pickup,3.0,0.0,1.93,PayPal,956,06:00-12:00
10150,Cynthia,Allen,cynthia.allen@example.com,+1-266-179-7968x86805,North Kaylastad,3004.0,80890,2024-03-10 13:07:00,Preparing,Web,Delivery,,3.21,0.02,Mobile Wallet,633,12:00-18:00
10150,Cynthia,Allen,cynthia.allen@example.com,+1-266-179-7968x86805,North Kaylastad,3004.0,80958,2024-03-30 02:37:00,Preparing,Mobile App,Delivery,,3.78,0.54,Card,901,00:00-06:00
