loyalty_member_id,enrolment_date,first_name,last_name,email,date_of_birth,gender,primary_store_id,consent_marketing,points_txn_id,source_system,source_reference,activity_type,points,activity_datetime
3067,29/09/2023,Daniel,Evans,daniel.evans@yahoo.com,07/09/2001,Other,2,False,70137,ONLINE,89106,Redeem,-45,18/04/2024 12:38
3067,29/09/2023,Daniel,Evans,daniel.evans@yahoo.com,07/09/2001,Other,2,False,70739,POS,86333,Adjust,-15,21/02/2024 21:29
3067,29/09/2023,Daniel,Evans,daniel.evans@yahoo.com,07/09/2001,Other,2,False,70752,POS,89552,Redeem,-61,11/03/2024 16:23
3067,29/09/2023,Daniel,Evans,daniel.evans@yahoo.com,07/09/2001,Other,2,False,71361,ONLINE,92611,Earn,35,08/03/2024 16:51
3067,29/09/2023,Daniel,Evans,daniel.evans@yahoo.com,07/09/2001,Other,2,False,71396,POS,85237,Earn,42,11/01/2024 15:38
3067,29/09/2023,Daniel,Evans,daniel.evans@yahoo.com,07/09/2001,Other,2,False,71500,ONLINE,89865,Adjust,-16,05/03/2024 01:17
3067,29/09/2023,Daniel,Evans,daniel.evans@yahoo.com,07/09/2001,Other,2,False,71528,POS,88179,Earn,25,09/01/2024 00:56
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,70020,ONLINE,92239,Earn,20,12/04/2024 04:39
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,70391,ONLINE,80741,Adjust,3,14/03/2024 09:50
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,70574,POS,92707,Redeem,-21,20/03/2024 22:19
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,70709,POS,93714,Redeem,-69,17/02/2024 22:48
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,70787,ONLINE,84839,Adjust,-8,06/03/2024 03:47
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,71530,ONLINE,87139,Adjust,-4,04/04/2024 02:41
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,71631,ONLINE,87210,Adjust,11,25/04/2024 20:44
3068,10/07/2022,Grace,Evans,grace.evans@yahoo.com,02/08/2002,Other,1,False,71986,POS,87764,Adjust,-5,19/03/2024 03:01
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,70018,ONLINE,83483,Earn,18,13/04/2024 06:02
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,70164,POS,92986,Earn,9,11/01/2024 20:33
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,70516,POS,92118,Earn,29,25/04/2024 09:33
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,70710,POS,81404,Adjust,-17,28/01/2024 12:17
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,70993,ONLINE,92795,Adjust,5,19/02/2024 09:06
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,71348,POS,81038,Adjust,7,20/02/2024 10:51
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,71868,POS,81586,Earn,47,16/04/2024 00:44
3069,07/06/2020,Ethan,King,ethan.king4500@yahoo.com,18/06/1999,Other,1,False,71978,ONLINE,93104,Earn,31,30/03/2024 00:46
3070,04/11/2020,Emma,Hall,emma.hall@gmail.com,31/05/1972,F,2,True,70107,POS,82267,Redeem,-50,08/04/2024 07:57
3070,04/11/2020,Emma,Hall,emma.hall@gmail.com,31/05/1972,F,2,True,70647,POS,92778,Earn,9,06/02/2024 21:39
3070,04/11/2020,Emma,Hall,emma.hall@gmail.com,31/05/1972,F,2,True,70798,ONLINE,90630,Redeem,-98,28/03/2024 01:29
3070,04/11/2020,Emma,Hall,emma.hall@gmail.com,31/05/1972,F,2,True,71101,POS,84792,Adjust,3,20/01/2024 15:23
3070,04/11/2020,Emma,Hall,emma.hall@gmail.com,31/05/1972,F,2,True,71386,ONLINE,91636,Redeem,-32,11/04/2024 04:23
3070,04/11/2020,Emma,Hall,emma.hall@gmail.com,31/05/1972,F,2,True,71398,ONLINE,80798,Redeem,-63,25/04/2024 19:48
3070,04/11/2020,Emma,Hall,emma.hall@gmail.com,31/05/1972,F,2,True,71946,POS,85210,Adjust,-14,09/01/2024 17:33
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,70248,ONLINE,86240,Adjust,20,16/04/2024 13:29
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,70569,POS,92791,Earn,39,22/02/2024 13:13
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,70580,POS,82396,Adjust,-12,25/01/2024 03:44
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,70952,ONLINE,86618,Earn,43,05/02/2024 09:53
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,71032,POS,80146,Adjust,-13,13/03/2024 01:18
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,71191,POS,83384,Earn,5,23/04/2024 09:41
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,71393,ONLINE,89520,Redeem,-18,19/04/2024 00:35
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,71651,ONLINE,81386,Earn,20,15/04/2024 12:06
3071,08/11/2021,Aisha,Rossi,aisha.rossi@example.com,26/07/1996,Prefer not to say,2,True,71756,POS,85902,Earn,11,22/01/2024 14:07
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,70007,POS,81519,Earn,18,02/03/2024 06:36
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,70046,ONLINE,93238,Redeem,-41,14/01/2024 17:21
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,70555,POS,93099,Adjust,-16,15/04/2024 02:28
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,70642,ONLINE,91482,Earn,7,12/02/2024 03:19
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,70810,ONLINE,86607,Earn,37,10/02/2024 13:01
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,71109,ONLINE,90763,Earn,14,03/03/2024 05:17
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,71481,POS,91837,Adjust,15,02/02/2024 00:53
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,71529,ONLINE,94791,Adjust,3,19/03/2024 07:04
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,71684,POS,93373,Adjust,2,04/02/2024 20:43
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,71799,POS,82903,Earn,15,04/01/2024 06:55
3072,25/11/2023,Aisha,Turner,aisha.turner@example.com,26/05/2012,M,3,False,71885,POS,90903,Earn,21,27/03/2024 16:59
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,70430,ONLINE,94569,Redeem,-92,08/04/2024 21:42
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,70588,POS,89275,Redeem,-80,15/04/2024 05:01
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,70634,ONLINE,80130,Redeem,-51,16/01/2024 17:25
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,71048,ONLINE,81809,Redeem,-62,26/04/2024 16:09
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,71264,POS,90148,Redeem,-34,07/01/2024 04:43
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,71452,POS,82100,Redeem,-17,06/01/2024 02:58
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,71540,ONLINE,89672,Adjust,-13,12/03/2024 18:09
3073,23/03/2024,Ava,Patel,ava.patel@outlook.com,15/10/1986,Prefer not to say,2,True,71897,ONLINE,85060,Earn,47,07/01/2024 06:03
3074,21/09/2022,Ava,Brown,ava.brown@outlook.com,06/02/1999,M,2,False,70214,POS,90430,Earn,43,05/03/2024 03:18
3074,21/09/2022,Ava,Brown,ava.brown@outlook.com,06/02/1999,M,2,False,70321,ONLINE,87349,Redeem,-99,26/01/2024 06:23
3074,21/09/2022,Ava,Brown,ava.brown@outlook.com,06/02/1999,M,2,False,70425,POS,94875,Redeem,-46,27/04/2024 13:58
3074,21/09/2022,Ava,Brown,ava.brown@outlook.com,06/02/1999,M,2,False,71227,POS,81175,Adjust,-12,25/01/2024 10:40
3074,21/09/2022,Ava,Brown,ava.brown@outlook.com,06/02/1999,M,2,False,71952,POS,85000,Redeem,-64,04/04/2024 18:30
3075,28/06/2023,Isabella,Green,isabella.green@example.com,14/06/1971,M,2,True,70012,ONLINE,84554,Earn,19,19/01/2024 09:16
3075,28/06/2023,Isabella,Green,isabella.green@example.com,14/06/1971,M,2,True,70429,POS,85489,Earn,5,24/02/2024 07:41
3075,28/06/2023,Isabella,Green,isabella.green@example.com,14/06/1971,M,2,True,70535,ONLINE,82280,Adjust,-16,15/03/2024 11:34
3075,28/06/2023,Isabella,Green,isabella.green@example.com,14/06/1971,M,2,True,71371,ONLINE,85549,Adjust,-11,12/04/2024 21:32
3075,28/06/2023,Isabella,Green,isabella.green@example.com,14/06/1971,M,2,True,71399,POS,88419,Redeem,-77,26/04/2024 07:35
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,70212,ONLINE,80132,Earn,47,13/03/2024 01:18
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,70664,ONLINE,80999,Redeem,-62,10/04/2024 05:59
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,71134,POS,87595,Adjust,-17,04/04/2024 02:40
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,71241,ONLINE,91910,Redeem,-31,07/01/2024 10:20
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,71327,POS,89471,Adjust,-10,26/04/2024 03:27
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,71588,ONLINE,93041,Adjust,4,16/03/2024 21:17
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,71800,POS,81271,Earn,39,12/03/2024 03:38
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,71896,POS,89854,Earn,36,23/03/2024 23:21
3076,07/01/2021,Elena,Turner,elena.turner@yahoo.com,02/06/2001,M,2,False,71929,POS,89454,Adjust,14,21/03/2024 23:53
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,70088,ONLINE,86592,Adjust,-1,15/03/2024 08:17
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,70112,POS,87999,Redeem,-63,07/04/2024 23:31
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,70209,ONLINE,93849,Adjust,7,15/02/2024 12:41
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,70468,POS,90256,Redeem,-17,11/04/2024 08:20
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,70549,POS,93912,Earn,50,21/01/2024 22:48
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,70600,POS,81120,Earn,29,25/01/2024 05:43
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71030,POS,81850,Earn,28,10/01/2024 11:34
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71069,POS,92640,Earn,18,27/02/2024 07:50
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71073,POS,92030,Earn,41,13/03/2024 18:44
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71156,POS,92426,Redeem,-57,09/03/2024 23:36
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71169,POS,81865,Adjust,15,28/02/2024 23:14
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71483,POS,86502,Earn,31,07/03/2024 03:52
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71625,POS,91703,Redeem,-95,14/04/2024 06:27
3077,22/11/2021,Emma,Khan,emma.khan@example.com,28/04/1989,Prefer not to say,2,False,71964,POS,80036,Redeem,-47,18/02/2024 04:42
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,70210,POS,83886,Earn,29,28/03/2024 23:10
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,70372,POS,89696,Adjust,14,18/01/2024 00:11
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,70467,POS,86775,Earn,47,04/04/2024 21:22
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,70682,ONLINE,92973,Redeem,-27,29/01/2024 16:08
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71057,POS,81658,Earn,18,04/04/2024 13:39
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71118,POS,92764,Redeem,-91,19/02/2024 20:14
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71180,POS,81838,Earn,38,25/02/2024 00:50
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71207,ONLINE,83908,Adjust,9,13/03/2024 23:11
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71254,ONLINE,91198,Redeem,-78,12/02/2024 12:52
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71360,POS,92931,Adjust,-12,25/02/2024 19:05
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71410,POS,94038,Earn,12,10/02/2024 11:29
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71441,POS,90831,Adjust,19,18/01/2024 12:53
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71496,POS,94080,Earn,20,24/02/2024 03:27
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71706,POS,81668,Adjust,20,19/03/2024 14:44
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71773,POS,80525,Earn,15,19/01/2024 23:45
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71815,POS,84127,Adjust,11,19/01/2024 12:49
3078,14/03/2024,Sofia,Rossi,sofia.rossi@example.com,27/09/1961,M,2,True,71855,ONLINE,89602,Adjust,14,29/04/2024 20:58
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,70031,POS,81403,Earn,8,13/02/2024 20:23
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,70144,POS,85169,Redeem,-39,22/01/2024 23:09
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,70165,ONLINE,82037,Adjust,16,22/02/2024 12:57
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,70387,ONLINE,88281,Redeem,-12,17/01/2024 09:25
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,70518,POS,82170,Redeem,-56,19/02/2024 02:37
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,70744,ONLINE,93952,Adjust,-3,18/03/2024 03:38
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,71091,ONLINE,90210,Earn,27,22/04/2024 04:18
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,71381,POS,91925,Redeem,-81,16/01/2024 22:43
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,71504,POS,82585,Redeem,-83,15/01/2024 23:16
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,71639,ONLINE,80034,Redeem,-37,03/02/2024 07:52
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,71748,POS,93802,Redeem,-58,14/04/2024 00:21
3079,14/09/2024,Elena,Wilson,elena.wilson4052@gmail.com,19/11/1977,M,3,True,71856,POS,90423,Adjust,6,17/01/2024 04:17
3080,01/03/2023,Liam,Lopez,liam.lopez@example.com,06/04/1970,F,2,False,70035,ONLINE,87177,Redeem,-95,28/04/2024 07:21
3080,01/03/2023,Liam,Lopez,liam.lopez@example.com,06/04/1970,F,2,False,71186,POS,85460,Earn,48,18/04/2024 04:28
3080,01/03/2023,Liam,Lopez,liam.lopez@example.com,06/04/1970,F,2,False,71194,ONLINE,80831,Adjust,1,08/04/2024 09:49
3080,01/03/2023,Liam,Lopez,liam.lopez@example.com,06/04/1970,F,2,False,71456,ONLINE,81875,Adjust,-15,12/01/2024 22:10
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,70053,ONLINE,88238,Earn,8,16/04/2024 08:18
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,70354,POS,80424,Adjust,-3,15/02/2024 10:34
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,70507,POS,92324,Earn,18,16/04/2024 20:47
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,70646,ONLINE,87417,Redeem,-99,29/02/2024 09:24
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,70804,POS,90974,Earn,50,05/04/2024 12:57
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,70888,ONLINE,84533,Earn,19,26/04/2024 15:51
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,71064,ONLINE,92520,Adjust,0,08/03/2024 16:04
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,71103,POS,83054,Redeem,-86,06/04/2024 18:25
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,71129,POS,88530,Redeem,-88,14/04/2024 02:49
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,71257,ONLINE,93832,Adjust,-18,18/01/2024 17:23
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,71425,POS,88123,Earn,34,21/01/2024 01:58
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,71583,ONLINE,94567,Adjust,-16,18/02/2024 18:14
3081,29/09/2021,Lucas,Green,lucas.green@gmail.com,10/09/1974,M,3,True,71925,POS,90692,Earn,7,24/01/2024 10:48
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,70484,ONLINE,80749,Earn,28,26/02/2024 23:10
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,70531,ONLINE,89435,Redeem,-98,25/04/2024 05:11
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,70611,ONLINE,85986,Earn,29,13/04/2024 11:17
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,70674,POS,91525,Adjust,2,17/04/2024 16:34
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,70751,ONLINE,84843,Adjust,-12,05/01/2024 15:12
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,71162,ONLINE,82125,Redeem,-77,14/04/2024 16:50
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,71224,ONLINE,87130,Adjust,4,14/03/2024 21:59
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,71367,ONLINE,88845,Redeem,-28,08/03/2024 21:17
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,71506,ONLINE,82842,Redeem,-71,25/01/2024 07:18
3082,04/01/2024,Oliver,Scott,oliver.scott@example.com,02/08/1995,F,1,True,71662,POS,87932,Redeem,-80,15/03/2024 02:32
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,70030,ONLINE,94396,Redeem,-12,21/01/2024 08:45
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,70436,ONLINE,83858,Earn,5,17/02/2024 11:23
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,70770,POS,90267,Adjust,-8,04/01/2024 06:16
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,71018,POS,83046,Earn,14,10/01/2024 00:50
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,71090,POS,92610,Redeem,-86,29/04/2024 07:31
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,71137,ONLINE,89671,Redeem,-13,02/02/2024 13:31
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,71401,ONLINE,91230,Redeem,-97,24/02/2024 19:24
3083,21/05/2024,Daniel,Clark,daniel.clark@gmail.com,09/10/2010,M,2,False,71829,POS,81058,Earn,33,24/04/2024 15:33
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70017,ONLINE,86572,Earn,19,06/01/2024 20:14
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70280,ONLINE,81443,Earn,44,24/03/2024 18:11
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70410,ONLINE,85140,Adjust,10,05/04/2024 15:50
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70447,POS,91745,Adjust,8,22/01/2024 03:51
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70585,ONLINE,90401,Adjust,-20,17/01/2024 22:56
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70652,ONLINE,86492,Earn,10,15/02/2024 04:29
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70719,POS,92886,Redeem,-76,24/03/2024 09:43
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,70988,ONLINE,94575,Adjust,12,29/03/2024 17:53
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,71002,ONLINE,88987,Redeem,-69,08/04/2024 09:50
3084,05/10/2024,Lucas,Rossi,lucas.rossi@outlook.com,18/02/1961,Prefer not to say,2,True,71427,ONLINE,87486,Redeem,-24,11/03/2024 01:08
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,70299,ONLINE,84128,Earn,40,11/03/2024 08:55
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,70487,POS,88180,Earn,29,13/04/2024 17:26
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,70542,POS,84239,Redeem,-23,02/01/2024 22:05
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,70726,ONLINE,84400,Adjust,-5,09/01/2024 23:21
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,71723,POS,88125,Earn,11,23/03/2024 16:52
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,71758,POS,91561,Redeem,-48,19/02/2024 23:09
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,71770,ONLINE,86247,Adjust,20,19/04/2024 18:33
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,71825,POS,88533,Earn,22,27/02/2024 19:20
3085,10/06/2022,Mia,Adams,mia.adams@example.com,22/09/1973,F,3,False,71873,ONLINE,91882,Earn,5,24/03/2024 04:18
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,70077,ONLINE,82608,Redeem,-95,15/02/2024 04:15
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,70236,POS,81124,Earn,13,12/04/2024 18:40
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,70757,ONLINE,83659,Adjust,-15,10/02/2024 11:02
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,71077,POS,94250,Redeem,-65,16/03/2024 19:48
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,71198,POS,92382,Earn,50,07/04/2024 02:49
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,71346,ONLINE,92081,Earn,39,21/01/2024 16:08
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,71900,POS,91475,Earn,50,08/02/2024 08:10
3086,11/06/2022,Chloe,Hill,chloe.hill@example.com,14/09/2001,Other,2,True,71942,ONLINE,80161,Redeem,-28,11/02/2024 02:23
3087,16/03/2024,Elena,Taylor,elena.taylor@example.com,16/11/1981,Prefer not to say,3,False,70037,POS,89641,Earn,42,10/04/2024 20:07
3087,16/03/2024,Elena,Taylor,elena.taylor@example.com,16/11/1981,Prefer not to say,3,False,70114,ONLINE,82091,Adjust,5,31/01/2024 01:05
3087,16/03/2024,Elena,Taylor,elena.taylor@example.com,16/11/1981,Prefer not to say,3,False,70118,ONLINE,93679,Redeem,-45,17/03/2024 17:50
3087,16/03/2024,Elena,Taylor,elena.taylor@example.com,16/11/1981,Prefer not to say,3,False,70308,ONLINE,82527,Adjust,-12,18/04/2024 17:24
